Store,Product,2024-04-15,2024-04-22,2024-04-29
61,131,1.347315,1.9286565,1.9296834
61,132,1.4074073,1.4506795,1.462982
61,133,2.8508463,3.3042622,2.8591585
61,134,0.7119546,0.5812123,0.581942
61,135,1.8480183,3.7452667,3.4689245
61,136,2.0243132,3.6741717,3.0390906
61,137,0.47067222,0.40226358,0.43554306
61,138,0.80719686,1.0704558,0.9159512
61,139,0.9811529,0.6175059,0.51112014
61,14,0.26793525,0.53582036,0.5872305
61,140,0.50175387,0.46190378,0.5461816
61,141,1.3040522,2.688717,2.6902833
61,142,0.50203514,0.8594607,0.7790285
61,144,0.63676864,0.7133681,0.89054674
61,145,0.74054193,0.630399,0.6369089
61,146,0.6459245,1.0281377,1.2073071
61,148,1.5408728,2.6336172,2.0016057
61,149,0.9493466,1.9087095,1.5827494
61,15,3.94941,6.61583,6.311072
61,150,2.3071742,3.1901145,2.520945
61,152,1.097844,1.952961,1.7224276
61,153,0.7932641,1.0746272,1.3814048
61,154,2.2777393,3.1695945,3.026885
61,155,1.5512235,1.3366024,1.7011775
61,156,1.2456363,2.311475,1.6617814
61,157,1.0578784,1.9530516,2.3104386
61,158,0.6638614,1.2410575,1.5736743
61,166,0.8331076,1.4194953,1.2968837
61,167,0.66662794,1.1271719,1.0562885
61,168,0.8768332,1.2638594,1.1661671
61,173,0.44481048,0.54329,0.5861768
61,175,0.9954448,1.4345257,1.3811492
61,178,1.1832618,1.7256455,1.8661566
61,179,0.69287115,0.7046532,1.0874338
61,180,1.3658824,1.6182959,1.8723493
61,181,1.0393353,1.1692775,1.1943786
61,183,0.8253,1.2184694,0.97353566
61,184,0.76372087,1.2514017,1.0405027
61,185,0.68928266,1.3682663,1.283354
61,187,0.6181782,1.4069654,1.3243562
61,188,0.40348107,0.6372168,0.6883097
61,19,0.7588267,0.92303,1.001361
61,190,0.64579946,0.77929074,0.94286454
61,192,0.6047313,0.65082854,0.8573617
61,194,0.50803596,0.73847246,0.7742705
61,195,0.6807702,0.76167446,0.6366803
61,196,0.7406316,0.8405553,0.7915696
61,197,0.8778136,1.0144964,0.9887775
61,198,0.75806063,0.97498804,0.96827126
61,199,1.9260355,2.7485485,3.054739
61,2,0.9926511,1.9694816,1.5471336
61,20,0.7838196,0.8323724,0.89827126
61,200,1.6004406,1.643556,1.6967298
61,201,2.3011844,2.3575556,2.5023594
61,202,0.9736399,1.055811,1.251217
61,208,0.81399304,0.96407694,1.0219599
61,21,0.8029563,0.8724367,0.8489834
61,210,2.0457363,3.4310234,3.0819752
61,211,1.4262943,2.4501069,1.8245534
61,212,0.46472484,0.6066893,0.70628124
61,213,0.7146909,0.710642,0.70462495
61,214,3.2502067,4.0781517,3.7112064
61,215,0.6468959,0.8559734,0.9914413
61,216,1.6884872,2.286173,2.4302924
61,217,0.9274639,1.2553661,1.29267
61,218,1.5679724,3.0951982,3.2636921
61,219,0.6662572,0.6480036,0.68196094
61,22,0.766947,0.8387237,0.91639966
61,220,1.0662582,1.331982,1.3104234
61,221,0.67138684,0.88104856,0.7866047
61,222,0.38501325,0.8688703,0.7544085
61,223,0.7406462,0.8731117,0.93999606
61,224,2.066232,1.9559382,1.9836087
61,226,4.5205584,6.400837,5.3486357
61,23,93.944786,105.685165,100.99993
61,230,0.6905264,0.8152916,0.86075056
61,231,0.7403031,1.0387274,1.0037299
61,232,0.78895754,0.9814072,1.1551496
61,233,0.55306816,0.9779212,0.87714183
61,234,0.48000717,0.91997546,1.0071588
61,238,0.8571914,1.0955211,1.5886365
61,239,0.6250635,1.2887052,1.6176856
61,24,1.0677207,1.6350658,1.3606806
61,241,0.734956,1.2470664,0.9729246
61,242,0.69659096,1.0012285,1.0893747
61,244,0.6503276,0.73906815,0.8864935
61,245,0.6715246,0.5814794,0.55575436
61,246,0.5824105,0.5337485,0.5936752
61,247,0.61014014,0.53680694,0.6343433
61,248,0.62637395,0.7088512,0.86068636
61,249,0.8580452,0.56907153,0.541317
61,251,0.47393903,0.6811911,0.6113545
61,252,0.7586926,0.627105,0.5821055
61,253,0.7359225,0.5883413,0.6491549
61,254,0.76557636,0.81985915,0.7353252
61,255,0.8974058,0.8453192,0.7588994
61,256,0.70973194,0.8384389,0.6014262
61,257,0.7030752,0.81839913,0.70391756
61,258,0.55102277,0.6263786,0.73401326
61,259,0.6796719,0.4742276,0.49398786
61,26,0.8756807,0.8142586,0.9346582
61,260,0.47970566,0.41593817,0.4460089
61,261,0.49092177,0.6273407,0.47477695
61,262,1.0156655,0.94912326,0.92430454
61,263,0.45712224,0.51637095,0.4592932
61,264,0.78994393,0.67412084,0.49660966
61,265,0.9901229,1.0870134,1.0647999
61,266,0.8266912,0.8377872,0.73958606
61,267,0.65473,0.63825136,0.6997116
61,268,0.66543645,0.8665717,0.94666564
61,269,1.0993481,1.0706812,1.2244391
61,27,2.5845706,3.943059,3.7590117
61,271,1.0211217,1.3356112,1.1700469
61,272,0.5439809,0.6471011,0.66745317
61,273,0.7684317,0.6816636,0.62309295
61,274,0.5695055,0.5205115,0.5564236
61,275,0.56342304,0.52367675,0.47242463
61,276,0.76393616,0.7800578,0.989826
61,277,0.8499643,0.9435864,1.0342736
61,278,2.4735577,2.187935,2.1261694
61,279,2.0570493,2.0696547,1.7182083
61,280,0.7034519,0.7577988,0.6291605
61,281,2.35219,2.0372353,1.6079994
61,282,1.7287413,1.5195677,1.2541387
61,284,0.6069687,0.5718073,0.64713913
61,285,0.6803429,0.54495007,0.6503258
61,286,0.737637,0.6566283,0.81133455
61,287,0.76300097,0.7659839,0.738923
61,288,0.63636863,0.63284475,0.7475067
61,289,0.8395892,0.75668067,0.9661081
61,29,0.9363171,1.1301975,1.2571869
61,291,0.7786965,0.66061705,0.772814
61,292,0.70313734,0.7240899,0.7356527
61,293,0.5342375,0.5612976,0.49662566
61,295,0.64701897,0.58398724,0.6049778
61,296,0.53043586,0.40827608,0.4392324
61,3,1.2522283,1.7244596,1.5743545
61,30,0.89028466,2.1221511,2.3596723
61,31,0.55881965,0.7910249,0.90118223
61,32,0.63022053,0.92397064,1.0237412
61,33,1.3456447,0.8961815,1.2265459
61,34,0.61830884,0.6536393,0.7324582
61,35,0.93125635,1.0269784,1.0805855
61,36,0.75475353,0.92150325,0.88275
61,37,0.5224979,0.8394834,0.7378851
61,38,1.3595179,1.9918865,2.140598
61,39,1.8810018,2.0786343,2.037914
61,4,1.3153226,1.4441249,1.6438162
61,42,1.5984998,3.495613,2.9370897
61,43,0.57504004,0.49664885,0.61428607
61,44,0.8056883,1.2804098,1.1245369
61,45,1.6664068,2.748955,2.783527
61,46,0.5309988,0.7964674,0.8040481
61,47,23.973373,45.565655,48.32831
61,48,24.589048,44.851967,44.764145
61,49,1.0572803,1.4849297,1.746123
61,5,0.6581687,0.7209736,0.7089763
61,50,1.1630173,1.206938,1.1555018
61,51,0.8034124,1.0042988,1.0825927
61,52,0.543735,0.4927492,0.5874925
61,53,0.5036408,0.5138736,0.5937229
61,54,4.6484656,10.720794,9.662402
61,57,1.3725806,1.5448301,1.51284
61,58,0.50509745,0.6353531,0.6463793
61,59,0.47127205,0.5864346,0.6069226
61,60,0.44991216,0.51711774,0.45033517
61,61,1.3426434,1.5635003,1.3816212
61,62,4.422881,5.685636,5.5879254
61,63,1.0417461,2.0881722,1.6883987
61,64,1.3489399,2.4894195,2.589824
61,65,1.0049936,1.8294927,1.5838459
61,66,0.49244818,0.548393,0.55717456
61,67,1.1965395,1.0756714,1.0220187
61,68,0.55793005,0.48425433,0.46606806
61,69,0.75947213,0.67434174,0.7468485
61,7,0.87655514,1.2574267,1.1319737
61,70,0.7748725,0.8170707,0.8747583
61,71,0.5100549,1.6415889,1.2780993
61,73,0.5059785,0.7283506,0.65125483
61,75,0.6393764,0.4995688,0.62807107
61,76,1.015805,1.2855756,1.692852
61,78,0.6111895,0.97556674,1.2338833
61,79,0.56398255,0.75433195,1.0145738
61,8,1.7981058,1.827769,1.6311011
61,80,2.3619673,2.682784,2.664171
61,81,0.5578103,0.8993591,0.91107374
61,82,0.580688,0.74483,0.7033321
61,83,0.7367667,0.9705671,0.9655504
61,85,0.734695,1.0689368,1.0034072
61,87,1.9290144,2.7786396,2.7861965
61,88,2.6116905,3.6985075,3.0054944
61,89,1.4331472,2.0659347,1.8941628
61,9,0.6092823,0.6596161,0.5891004
61,91,0.80459684,1.4285235,1.0789773
61,92,1.1622059,1.8225276,1.5700569
61,94,1.1834892,1.5533043,1.7347307
61,95,0.59570354,1.098263,0.9038215
61,98,0.40465012,0.57574254,0.54466957
61,99,6.5304527,8.692068,7.84282
62,1,0.5202708,0.43212464,0.41238818
62,100,1.0245422,1.3629489,1.4223548
62,102,1.0262829,1.1672819,1.2792526
62,104,0.6186268,0.85578793,0.6403299
62,107,1.108815,1.6241232,1.6215639
62,112,0.8364313,0.8267198,0.7902623
62,113,0.617734,0.8904021,0.9392269
62,114,0.9018286,1.4378955,1.5890688
62,117,0.9078149,0.6056702,0.5187644
62,118,0.6652329,0.5593914,0.4295874
62,119,0.70715183,0.6663075,0.73719066
62,12,0.6870304,0.6025362,0.5809564
62,120,0.53619,0.70928687,0.7931534
62,121,0.59425455,1.0515305,1.0150532
62,126,6.8917236,9.809735,8.621494
62,128,1.511118,1.9885198,1.7784421
62,13,0.48311993,0.47773328,0.47872663
62,135,1.5909383,3.5195696,3.422787
62,136,1.2350093,2.8453138,1.9247222
62,14,0.26157865,0.56225556,0.5608088
62,141,0.84333146,1.5374738,1.4600587
62,143,0.8793101,0.9606396,0.98591685
62,146,0.4702521,1.0679082,1.1454245
62,147,0.5757461,0.6890359,0.65808934
62,148,1.028717,1.4815345,1.4774516
62,151,0.49411634,0.47228932,0.50716907
62,153,0.927568,1.2773156,1.6679959
62,154,2.310404,2.843022,2.8523
62,155,0.64659226,0.52842546,0.6880307
62,156,1.3276134,2.1135986,1.8715476
62,159,1.5078162,2.555946,2.402046
62,160,0.88821983,1.1228156,1.1752086
62,161,1.0175043,1.2917842,1.6494348
62,162,0.65412766,1.0854865,1.0319941
62,163,0.60414237,0.73266554,0.7611784
62,164,1.6549402,2.1665623,2.0642662
62,165,0.74227875,1.1810178,1.0878545
62,166,0.765579,1.3686255,1.2854741
62,169,0.93356186,1.376557,1.2768615
62,170,1.7058527,2.1571276,2.2366002
62,171,0.8752398,1.0642915,1.0513787
62,172,0.7850241,1.1476142,0.98932
62,175,0.7664678,1.1675502,1.0186688
62,176,1.2646829,2.011709,1.8651845
62,177,0.98742336,1.4566251,1.7388377
62,178,1.2530093,1.7716631,2.1781714
62,19,0.59820276,0.72881055,0.7545015
62,190,0.77579445,0.9939512,1.2289777
62,191,0.41263342,0.58078355,0.5986305
62,192,0.7326501,0.8811839,1.0799309
62,198,0.67798305,0.83539546,0.80824745
62,199,1.9270844,3.0740418,3.0639017
62,2,0.90981174,1.7529851,1.5511229
62,20,0.7365899,0.76613903,0.78500515
62,202,0.9595986,1.2557435,1.2289864
62,203,0.56912893,0.77810043,0.88728994
62,204,0.89115477,0.9592243,1.060029
62,205,0.5187554,0.54920346,0.56246984
62,206,0.96300894,1.2859064,1.4177083
62,209,0.5365805,0.7101965,0.6311128
62,21,0.7164362,0.78240734,0.73842305
62,210,1.9911318,3.0014782,2.8009026
62,213,0.7984478,0.7367386,0.6665296
62,214,2.273173,2.7633789,2.9453592
62,216,1.394439,1.5812199,1.6687804
62,217,0.78213394,1.2070292,1.091664
62,218,1.70494,2.8918483,3.1215734
62,22,0.75741965,0.8897499,0.83369356
62,224,0.88802594,0.8169869,0.7104218
62,225,0.71036345,0.7747852,0.93295985
62,226,3.3024194,4.271313,3.899412
62,23,63.16185,75.32225,64.56042
62,233,0.6131592,1.0272354,0.863359
62,238,0.7288315,1.475964,1.370523
62,239,0.7213274,1.7506043,1.5674703
62,246,0.54319394,0.5268632,0.5800289
62,248,0.7279759,0.84125274,0.9392189
62,254,0.77032,0.6915851,0.7428731
62,262,0.5853484,0.5632363,0.5138997
62,268,0.6405686,0.7487586,0.78009087
62,271,0.5152605,0.6242621,0.5281682
62,276,0.60423666,0.5754516,0.5971749
62,278,0.6130522,0.79074675,0.8111981
62,279,0.94260025,1.0703946,0.93491536
62,281,1.0869161,0.9658835,0.9054702
62,282,0.9787576,0.8592707,0.76591784
62,283,0.6803112,0.741504,0.53759915
62,284,0.6302697,0.5285493,0.6416674
62,287,0.80343974,0.759605,0.7149072
62,288,0.64056385,0.6413097,0.7140796
62,289,0.5998864,0.64371955,0.65022117
62,29,1.1347827,1.2333744,1.1043019
62,291,0.61247027,0.47310153,0.47551242
62,294,0.6943141,0.60371757,0.73824507
62,296,0.52877337,0.45367184,0.45634386
62,37,0.6135073,0.8876269,0.7082331
62,40,0.77288777,1.5005792,1.5973676
62,47,7.9502654,16.529099,15.187601
62,48,7.6418138,16.61729,15.47629
62,50,0.6143655,0.6102908,0.6988755
62,52,0.5839312,0.49083728,0.54208195
62,6,0.39771014,0.6485987,0.6921515
62,61,0.8159001,0.87359715,0.83729243
62,63,0.8430369,1.1515807,1.2615731
62,64,1.4779282,2.2531235,2.4931786
62,70,0.69261754,0.8068392,0.77577585
62,72,0.36107484,0.34038597,0.3976215
62,74,0.70833784,0.98514193,0.9954952
62,77,0.5324032,0.85955715,0.8200965
62,8,1.5710684,1.6001109,1.6608926
62,80,2.2196815,2.574941,2.6630743
62,84,1.0127885,1.4143769,1.4033916
62,86,0.54174024,0.7758507,0.73393357
62,87,1.7927514,2.638583,2.8334262
62,88,2.1874757,3.0803218,2.6742327
62,89,1.8018409,2.6759996,2.371277
62,90,0.7345278,0.791336,0.85678065
62,91,0.7073004,1.2905691,0.99129903
62,92,1.170403,1.8465434,1.7879968
62,93,0.50992507,0.66623044,0.6977332
62,94,1.298727,1.6615174,1.768416
62,96,0.565171,0.4407615,0.37288377
62,99,6.71066,8.247738,8.031995
63,100,0.69380033,0.6845626,0.7952745
63,107,0.9777563,1.74395,1.4124479
63,111,0.5917216,0.93768793,0.9073548
63,113,0.51345986,0.78406936,0.9094166
63,119,0.63587874,0.68667924,0.68026304
63,124,58.664814,93.08945,93.93794
63,126,5.519301,8.465949,7.8534064
63,128,0.68119764,0.8994066,0.9035031
63,135,1.3440884,2.6695411,2.8622215
63,136,1.4273658,3.1638148,2.6148539
63,138,0.5367459,0.73997414,0.735895
63,154,0.63005924,0.96583176,1.077004
63,160,0.60401225,0.7906191,0.84289277
63,168,0.70177454,1.066068,0.98278004
63,169,0.96909153,1.3287784,1.222696
63,178,0.7894989,1.429166,1.2206001
63,186,14.236444,18.63717,21.728363
63,188,0.4318319,0.6882105,0.684611
63,189,1.165236,1.7945055,1.9856362
63,19,0.6075213,0.81056345,0.8373944
63,2,0.78735435,1.2551022,1.3471147
63,200,0.9320845,0.9261259,0.98386604
63,207,0.6788273,0.9863988,1.1075273
63,213,0.6491967,0.7260564,0.63765913
63,214,0.795186,0.9191534,1.0806388
63,218,0.48153317,0.8904561,0.82415724
63,227,0.9356039,1.4129765,1.4625932
63,228,0.70236933,0.7938031,1.0945929
63,23,44.82946,67.14924,83.61183
63,234,0.512116,0.94003874,1.009166
63,237,0.8441732,1.140433,1.3325212
63,239,0.74559146,1.5822997,1.5974438
63,240,0.8472279,1.1444557,1.3426389
63,268,0.554441,0.68734795,0.7725931
63,27,0.9063563,1.1840235,1.1727314
63,278,0.5817363,0.6366004,0.43586114
63,279,0.5775222,0.5288932,0.39313743
63,284,0.63627017,0.5132045,0.63069993
63,290,0.6809817,0.6274397,0.5593633
63,30,0.7374585,1.2751565,1.6176353
63,47,6.677749,14.081861,12.435573
63,48,6.408538,12.417816,11.938736
63,49,0.7064064,1.2325821,1.287316
63,53,0.51468277,0.5468194,0.49105424
63,54,3.2033284,6.9810934,6.5384574
63,56,0.6485212,0.76779085,0.6967149
63,63,1.1135385,1.6061453,1.6122037
63,73,0.36344624,0.5834468,0.5238897
63,83,0.5608378,0.9465927,0.9147807
63,87,0.6356191,0.77120626,0.94328284
63,88,0.7207146,0.8892684,0.91685075
63,92,0.77951264,1.304359,1.0829935
63,97,0.6140959,0.84522915,0.8196977
63,99,2.9003787,3.6287766,3.3652184
64,103,3.8479831,4.6545753,5.2415104
64,150,0.82493186,0.9366594,0.8170475
64,16,4.40965,5.562728,5.02365
64,17,38.654324,60.28448,56.02319
64,193,0.65341955,0.732343,0.80866176
64,20,0.7585442,0.7234371,0.712636
64,21,0.74027795,0.86890364,0.8569271
64,23,28.120077,52.45156,50.676018
64,238,0.76399195,1.1520181,1.3073821
64,4,0.66590244,0.78221077,0.69811857
64,55,1.4629946,1.7731009,1.7353108
64,63,0.6495447,0.84001124,0.85217553
65,126,2.138267,2.3921065,2.9037044
66,124,6.1761894,6.055221,6.021125
66,126,1.7602826,2.1409104,2.1683707
7,126,1.3289334,2.088441,1.5422226
8,126,1.4129742,2.219525,2.4099727
9,124,16.916199,22.47342,17.189991
9,126,2.1438406,2.6205685,2.2247453
9,49,0.5775828,0.87700087,0.6717753
